End of Period,Loan Number,Region,Country Code,Country,Borrower,Guarantor Country Code,Guarantor,Loan Type,Loan Status,Interest Rate,Currency of Commitment,Project ID,Project Name,Original Principal Amount,Cancelled Amount,Undisbursed Amount,Disbursed Amount,Repaid to IBRD,Due to IBRD,Exchange Adjustment,Borrower's Obligation,Sold 3rd Party,Repaid 3rd Party,Due 3rd Party,Loans Held,First Repayment Date,Last Repayment Date,Agreement Signing Date,Board Approval Date,Effective Date (Most Recent),Closed Date (Most Recent),Last Disbursement Date
2018-10-31T00:00:00,IBRD00010,EUROPE AND CENTRAL ASIA,FR,France,CREDIT NATIONAL,FR,France,NON POOL,Fully Repaid,4.2500,,P037383,RECONSTRUCTION,250000000.00,0.00,0.00,250000000.00,38000.00,0.00,0.00,0.00,249962000.00,249962000.00,0.00,0.00,1952-11-01T00:00:00,1977-05-01T00:00:00,1947-05-09T00:00:00,1947-05-09T00:00:00,1947-06-09T00:00:00,1947-12-31T00:00:00,
2018-10-31T00:00:00,IBRD00020,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Fully Repaid,4.2500,,P037452,RECONSTRUCTION,191044211.75,0.00,0.00,191044211.75,103372211.75,0.00,0.00,0.00,87672000.00,87672000.00,0.00,0.00,1952-04-01T00:00:00,1972-10-01T00:00:00,1947-08-07T00:00:00,1947-08-07T00:00:00,1947-09-11T00:00:00,1948-03-31T00:00:00,
2018-10-31T00:00:00,IBRD00021,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Fully Repaid,4.2500,,P037452,RECONSTRUCTION,3955788.25,0.00,0.00,3955788.25,0.00,0.00,0.00,0.00,3955788.25,3955788.25,0.00,0.00,1953-04-01T00:00:00,1954-04-01T00:00:00,1948-05-25T00:00:00,1947-08-07T00:00:00,1948-06-01T00:00:00,1948-06-30T00:00:00,
2018-10-31T00:00:00,IBRD00030,EUROPE AND CENTRAL ASIA,DK,Denmark,,,,NON POOL,Fully Repaid,4.2500,,P037362,RECONSTRUCTION,40000000.00,0.00,0.00,40000000.00,17771000.00,0.00,0.00,0.00,22229000.00,22229000.00,0.00,0.00,1953-02-01T00:00:00,1972-08-01T00:00:00,1947-08-22T00:00:00,1947-08-22T00:00:00,1947-10-17T00:00:00,1949-03-31T00:00:00,
2018-10-31T00:00:00,IBRD00040,EUROPE AND CENTRAL ASIA,LU,Luxembourg,,,,NON POOL,Fully Repaid,4.2500,,P037451,RECONSTRUCTION,12000000.00,238016.98,0.00,11761983.02,1619983.02,0.00,0.00,0.00,10142000.00,10142000.00,0.00,0.00,1949-07-15T00:00:00,1972-07-15T00:00:00,1947-08-28T00:00:00,1947-08-28T00:00:00,1947-10-24T00:00:00,1949-03-31T00:00:00,
2018-10-31T00:00:00,IBRD00050,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,4.5000,,P006578,POWER,13500000.00,0.00,0.00,13500000.00,12167000.00,0.00,0.00,0.00,1333000.00,1333000.00,0.00,0.00,1953-07-01T00:00:00,1968-07-01T00:00:00,1948-03-25T00:00:00,1948-03-25T00:00:00,1949-04-07T00:00:00,1954-12-31T00:00:00,
2018-10-31T00:00:00,IBRD00060,LATIN AMERICA AND CARIBBEAN,CL,Chile,Ministry of Finance,CL,Chile,NON POOL,Fully Repaid,3.7500,,P006577,FOMENTO AGRIC CREDIT,2500000.00,0.00,0.00,2500000.00,755000.00,0.00,0.00,0.00,1745000.00,1745000.00,0.00,0.00,1950-07-01T00:00:00,1955-01-01T00:00:00,1948-03-25T00:00:00,1948-03-25T00:00:00,1949-04-07T00:00:00,1950-01-01T00:00:00,
2018-10-31T00:00:00,IBRD00070,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Fully Repaid,3.5625,,P037453,SHIPPING I,2000000.00,0.00,0.00,2000000.00,0.00,0.00,0.00,0.00,2000000.00,2000000.00,0.00,0.00,1949-01-15T00:00:00,1958-07-15T00:00:00,1948-07-15T00:00:00,1948-05-21T00:00:00,1948-08-03T00:00:00,1948-08-03T00:00:00,
2018-10-31T00:00:00,IBRD00071,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Fully Repaid,3.5625,,P037453,SHIPPING I,2000000.00,0.00,0.00,2000000.00,0.00,0.00,0.00,0.00,2000000.00,2000000.00,0.00,0.00,1949-01-15T00:00:00,1958-07-15T00:00:00,1948-07-15T00:00:00,1948-05-21T00:00:00,1948-08-03T00:00:00,1948-08-03T00:00:00,
2018-10-31T00:00:00,IBRD00080,EUROPE AND CENTRAL ASIA,NL,Netherlands,,,,NON POOL,Fully Repaid,3.5625,,P037454,SHIPPING II,2000000.00,0.00,0.00,2000000.00,0.00,0.00,0.00,0.00,2000000.00,2000000.00,0.00,0.00,1949-01-15T00:00:00,1958-07-15T00:00:00,1948-07-15T00:00:00,1948-05-21T00:00:00,1948-08-03T00:00:00,1948-08-03T00:00:00,
